,volume,volumeNotional,close,tradesDone,open,date,low,high,up_moves,down_moves,avg_d,avg_u,rs,rsi,sell,buy,returns
35,464.9217877899998,21961922.789225057,47237.88681451302,26933.0,47189.857633883876,2022-01-02T11,47163.13012234905,47397.61241280951,47.159110646105546,0.0,64.47564652005842,58.211771048102364,0.9028489699594193,47.447221729776786,0,0,0.0009988310176396891
36,1133.5095202599996,53609709.84751305,47295.33267194463,40146.0,47241.009089494386,2022-01-02T12,47018.06664888277,47450.048341596106,57.4458574316086,0.0,64.47564652005842,53.76884646715085,0.8339404002784729,45.47260097175699,0,0,0.0012153582584992673
37,808.0914999199998,38093974.44765537,47140.66965365509,32037.0,47296.5804789177,2022-01-02T13,47091.2633517107,47304.32455962319,0.0,154.66301828953874,75.52300496931119,33.56040026740292,0.44437321159347676,30.765816481962474,0,0,-0.0032755125749110788
38,812.3653734500003,38274932.569575824,47115.416068298946,39401.0,47140.115099311864,2022-01-02T14,47021.26389462127,47203.319239381686,0.0,25.25358535614214,70.3841667620197,33.56040026740292,0.47681746920264156,32.28682482067899,0,0,-0.0005358505133537316
39,1260.0159577799996,59658997.63621266,47347.81116687191,46227.0,47116.14025516377,2022-01-02T15,47076.64618246573,47387.368032078586,232.3950985729607,0.0,52.47803173611309,50.16005016547154,0.9558294872357719,48.870798475723575,0,0,0.004920339358008015
40,1887.973247709999,90194238.43535057,47773.04897977282,56947.0,47348.04479174883,2022-01-02T16,47283.12197523153,47846.1815639733,425.23781290091574,0.0,52.07856293890758,80.5341796583941,1.5463978864560315,60.72883953765145,0,0,0.008941059723901834
41,2064.92623927,97890119.04781644,47406.10932544637,64226.0,47851.03873049746,2022-01-02T17,47329.202743695736,47987.64926676777,0.0,366.939654326452,75.34580909552824,80.5341796583941,1.0688607717555692,51.66421957184524,0,0,-0.00771054249300138
42,2680.88815122,126169801.857542,47062.6877141911,69345.0,47407.526494202415,2022-01-02T18,46659.34491347912,47408.682593409554,0.0,343.42161125526763,69.69405510903223,80.5341796583941,1.1555387261137715,53.607885217497184,0,0,-0.007270614950982118
43,1875.12017882,87978251.8524379,46918.72704809887,48662.0,47061.15661093452,2022-01-02T19,46850.8797116945,47218.9366241431,0.0,143.96066609223635,79.97695982990626,68.14822598135859,0.8520982308691799,46.007183456424706,0,0,-0.0030636010120382354
44,895.3269421300004,42090475.06727995,47011.2906098256,37677.0,46912.298143605265,2022-01-02T2,46823.6157750335,47055.9213930378,92.56356172673259,0.0,79.97695982990626,71.79206560885412,0.8976593479114529,47.303503070738635,0,0,0.0019709054463756064
45,765.8930795099997,36013438.78567613,47021.496536718536,34465.0,47012.453082414875,2022-01-02T21,46918.54760252088,47188.40539929125,10.205926892936986,0.0,79.97695982990626,68.84620248980355,0.8608254506826036,46.260408270256,0,0,0.00021707166707934727
46,968.0797453100002,45751565.84125681,47260.12093828711,38890.0,47020.69610551696,2022-01-02T22,47017.032135945636,47400.22122837319,238.62440156857338,0.0,79.97695982990626,82.49664289736029,1.0315051118823828,50.77541305946285,0,0,0.005061960485843374
47,1199.7480742199996,56738492.75992934,47292.00569612677,38016.0,47261.661593813675,2022-01-02T23,47260.95648398961,47472.769180312804,31.88475783965987,0.0,79.97695982990626,81.10832339853525,1.0141461187201308,50.351169127916094,0,0,0.0006744376923758524
48,1141.2356250999999,53701710.3689362,47055.76060529185,41064.0,47291.12101368767,2022-01-03,47055.638716945046,47293.365119498085,0.0,236.24509083492012,90.74883043961121,81.10832339853525,0.8937671483546972,47.19519763193701,0,0,-0.0050079740908407925
49,963.10511731,45381223.88604882,47119.699678058816,36204.0,47055.47151159578,2022-01-03T01,46948.62276569298,47140.89088050943,63.939072766967,0.0,90.74883043961121,82.30689212145391,0.9069746874173218,47.56091905161401,0,0,0.0013578714114888973
50,1274.25187972,59892065.65690511,47001.74793547536,40715.0,47118.12287866138,2022-01-03T02,46866.357013768065,47119.20139970988,0.0,117.95174258345651,99.17395490985811,78.20361659062473,0.7885499440019924,44.088785255700635,0,0,-0.0025063746323718936
51,1449.5409515,67832293.7586839,46795.707074360565,40570.0,47002.421979049286,2022-01-03T03,46724.87452405145,47083.0627111476,0.0,206.0408611147941,102.84380082594778,78.20361659062473,0.7604115752487216,43.195101982971565,0,0,-0.0043933215991276454
52,941.86396003,44101543.69769733,46823.687463625436,32272.0,46795.20871128802,2022-01-03T04,46751.70981209872,46945.97115104765,27.98038926487061,0.0,101.03997330050905,80.20221582382977,0.7937671913797478,44.25140537714875,0,0,0.0005977477260150323
53,1323.9167115999999,62334225.19234856,47083.19235355481,36452.0,46824.71859439334,2022-01-03T05,46760.99111517459,47210.99697161594,259.5048899293761,0.0,101.03997330050905,82.13862949214516,0.8129320189728448,44.84073371010507,0,0,0.005526869831267452
54,826.3635966100002,38778545.50154658,46926.73498763523,28826.0,47082.453096185716,2022-01-03T06,46882.4816967325,47104.22637487097,0.0,156.4573659195812,112.215499437622,51.76449999922261,0.4612954561414869,31.567569323696233,0,0,-0.003328531673098593
55,954.6160609,44920220.48904652,47055.79795786832,31513.0,46926.24792474313,2022-01-03T07,46860.07240509137,47082.936526898244,129.06297023309162,0.0,86.00552412858971,60.98328358730058,0.7090624027373225,41.48838577231888,0,0,0.0027465327294276783
56,949.7347975299997,44620192.77568422,46981.73942002455,33605.0,47054.332224042206,2022-01-03T08,46928.03533614545,47138.57532849113,0.0,74.05853784377541,66.7653045991974,60.98328358730058,0.9133978187232545,47.73695306774908,0,0,-0.0015750849122539072
57,1316.4811994400004,61856280.94857352,46986.072398820186,38603.0,46980.95323945387,2022-01-03T09,46779.166743968926,47107.664543163155,4.332978795639065,0.0,56.482399878323385,61.29278207270337,1.085166037646111,52.042188394317336,0,0,9.222261782715944e-05
58,1506.1566274500005,70983244.42559768,47128.72694108574,43732.0,46986.721719159665,2022-01-03T1,46984.16502659542,47251.288785659286,142.65454226555448,0.0,56.482399878323385,64.8707092540478,1.1485119151062073,53.45615758660724,0,0,0.0030315030689287846
59,1734.5047017100005,82181625.7041398,47380.457154782685,43710.0,47128.31706273773,2022-01-03T11,47127.8650486576,47431.644354536416,251.7302136969447,0.0,56.482399878323385,82.12244402576263,1.4539474987372003,59.249331922765286,0,0,0.005327118446929305
60,1650.8370124800006,77911879.74932012,47195.379774212575,52380.0,47382.02125565001,2022-01-03T12,47177.04350941253,47572.79702439,0.0,185.0773805701101,69.70221277618839,65.07784391372168,0.9336553506943114,48.28447584307445,0,0,-0.003913845710150681
61,1200.9071812099996,56626071.31468917,47152.746024579814,40234.0,47195.83617121537,2022-01-03T13,47129.380632984255,47451.97023188342,0.0,42.633749632761464,72.74748060709992,62.80036121088882,0.8632651012351308,46.33077175453376,0,0,-0.0009037540952433164
62,2522.46219543,118236397.12388018,46873.406998166975,63801.0,47154.43270212197,2022-01-03T14,46771.55488436837,47281.79494526085,0.0,279.3390264128393,75.82561886266558,62.80036121088882,0.8282208856696845,45.302014223861356,0,0,-0.005941747891541607
63,2426.5695497899983,113239375.98774922,46666.44564032762,63584.0,46873.712163164746,2022-01-03T15,46582.48700801349,47019.94408488063,0.0,206.9613578393546,90.60857299404805,58.233284584676895,0.6426906710968967,39.12426620574548,0,0,-0.004425102022715282
64,3629.9910726700014,168740239.04073852,46485.02865783177,76625.0,46641.69241757878,2022-01-03T16,46271.503044082245,46777.16450339065,0.0,181.4169824958517,95.14180441636199,58.233284584676895,0.6120683220368084,37.96788967749675,0,0,-0.0038951012473261103
65,1788.2146400200006,83299143.68834059,46582.2960086094,58196.0,46485.44782537724,2022-01-03T17,46415.02243123247,46791.22907306139,97.26735077763442,0.0,80.42460005101955,65.18095249736507,0.8104603871951584,44.76543054613627,0,0,0.0020902585637037935
66,1181.82951126,54924008.16681044,46473.71523854871,49058.0,46581.69227346782,2022-01-03T18,46413.404981970096,46741.51929001566,0.0,108.58077006068925,88.18036934106878,63.18235326416003,0.7165126857178372,41.74234724156408,0,0,-0.002333665883224531
67,1289.6243424799995,59797549.73145384,46368.19247414387,45236.0,46475.27811335264,2022-01-03T19,46363.44447402936,46649.71056702592,0.0,105.52276440484275,95.71770965570042,44.64628969777602,0.46643708733075745,31.80750755422976,0,0,-0.002273171942361741
68,3485.1982738100014,160047717.6095167,45922.126959667454,74051.0,46369.23382844734,2022-01-03T2,45696.95374988784,46412.03078995292,0.0,446.06551447641687,116.40400598118867,44.64628969777602,0.3835459898604437,27.721954504680497,0,1,-0.009666647395358791
69,1808.3180740600005,83153043.08980192,45983.6376590034,56967.0,45917.83238334327,2022-01-03T21,45815.00785461843,46262.74394097057,61.51069933594408,0.0,116.40400598118867,39.82112749083691,0.34209413288810825,25.489578152908066,0,1,0.0013385603998931734
70,1638.4654836700006,75731061.80304357,46220.72454856571,55257.0,45981.69004848461,2022-01-03T22,45968.277385956644,46444.62753242209,237.08688956231344,0.0,111.114110420919,56.755905316716444,0.5107893597106209,33.80943587056096,0,0,0.005142650659960163
71,1772.88227178,82350790.49133375,46450.23067924998,48873.0,46221.71573029603,2022-01-03T23,46174.25247010176,46576.06095553911,229.506130684269,0.0,111.114110420919,72.83970188019,0.655539621423966,39.59673407635645,0,0,0.004953150625013927
72,1677.74486253,77585661.60929772,46244.01680020666,56057.0,46450.168528608134,2022-01-04,46156.909491320286,46543.36096480325,0.0,206.2138790433237,125.84367320972784,62.65009171836469,0.49784061542731395,33.23722232523964,0,0,-0.0044493423237336625
73,1345.7794312799995,61986362.38026242,46059.822983998114,47901.0,46243.56555588917,2022-01-04T01,46044.775860985195,46403.59349227656,0.0,184.19381620854256,139.00037436748087,44.66936216858293,0.32136145223960866,24.32048034206879,0,1,-0.003991037883831923
74,1568.5139983100007,72316878.05383237,46105.34437802301,51069.0,46059.44284249352,2022-01-04T02,45942.004930282754,46267.06095245032,45.52139402489411,0.0,125.78056146961588,47.920890313218216,0.3809880457942955,27.588077026051636,0,1,0.000987822168166961
75,1287.7800436200002,59649661.22652821,46319.75896974663,41955.0,46105.32184797557,2022-01-04T03,46008.73295355783,46384.069471110946,214.41459172362374,0.0,122.73529363870433,63.23621829347706,0.5152244021970193,34.00317480697663,0,0,0.004639756269779963
76,2401.754959239957,110720865.68687901,46099.984205681394,52802.0,46315.801659094905,2022-01-04T04,46002.28650495414,46411.21858588252,0.0,219.77476406523783,118.48070347101851,63.23621829347706,0.5337258848141903,34.79930084630806,0,0,-0.004756022269369922
77,1231.2370748399997,56825194.35491601,46152.92661025538,38069.0,46099.685497890525,2022-01-04T05,46021.261120638046,46293.15225704472,52.942404573987005,0.0,103.69774933963605,67.01781862019041,0.6462803585127996,39.257004748366796,0,0,0.001147766719072347
78,1992.70825081,92408564.61082588,46373.35373769014,42341.0,46150.51062381441,2022-01-04T06,46063.615840015926,46394.622946634,220.42712743475568,0.0,90.73939344707522,82.76261343695867,0.9120913232159846,47.70124272526482,0,0,0.004764647268096335
79,2207.4664067500007,102762752.89504673,46552.351864027594,50483.0,46371.905361065285,2022-01-04T07,46325.96207942335,46594.54072999429,178.9981263374575,0.0,90.73939344707522,88.60052597694605,0.9764284574882387,49.40368338599725,0,0,0.00385250446184006
80,1910.3023993300005,88819908.71785372,46495.20868999877,48149.0,46552.617567357185,2022-01-04T08,46394.98930435986,46683.545708455335,0.0,57.14317402882443,87.06527944479915,88.60052597694605,1.0176332809351434,50.436979333701586,0,0,-0.0012282574819265743
81,1446.3617770000005,67047303.99824434,46355.83231279232,37947.0,46495.444472860705,2022-01-04T09,46302.319318447386,46601.00841081239,0.0,139.37637720644852,89.48339464491384,88.60052597694605,0.9901337150711461,49.75212004966959,0,0,-0.0030021522727906812
82,1635.5495592499994,76264963.48715769,46629.56439065649,41559.0,46357.100906839376,2022-01-04T1,46300.69120242085,46767.67571844919,273.73207786416606,0.0,57.62157218231265,108.1528172529579,1.8769501274759766,65.24096853645057,0,0,0.005887652863768271
83,1701.264658130001,79508868.76846063,46735.15574928555,42241.0,46629.31143913418,2022-01-04T11,46622.34507140877,46760.355338454334,105.5913586290626,0.0,57.62157218231265,111.30143577389494,1.9315931787098948,65.88885499999458,0,0,0.002261912283142479
84,1478.07066971,68935222.74651322,46638.65142526537,45804.0,46733.57377773469,2022-01-04T12,46477.85798462361,46763.10118780117,0.0,96.50432402017759,64.5147381837539,94.3666579480154,1.4627147316204843,59.39440377887403,0,0,-0.0020670541622244518
85,2817.94072073,132379196.5674804,46977.28223792691,67954.0,46636.87684520146,2022-01-04T13,46413.21309510988,47080.56535998341,338.6308126615404,0.0,64.5147381837539,102.16127808924908,1.5835339484486248,61.29332844259756,0,0,0.0072345011441547185
86,3879.339560989997,183792372.20994958,47377.23246970583,76134.0,46981.65776676508,2022-01-04T14,46818.26818473896,47506.52206672627,399.9502317789156,0.0,49.785175394945064,130.72915178774306,2.6258650441757134,72.42037450879987,1,0,0.008477657447689864
87,3695.734434620003,173396020.70526224,46917.878914936395,78400.0,47405.58470856997,2022-01-04T15,46846.42707818576,47549.657306443085,0.0,459.3535547694337,69.43944243500871,130.72915178774306,1.8826353899672792,65.30952185349562,0,0,-0.009742969316515046
88,2386.759272010001,111620488.94384296,46766.54669485882,60430.0,46921.55766463224,2022-01-04T16,46643.15624622121,46924.02037932922,0.0,151.33222007757286,80.24888672626392,127.47762364310776,1.5885282505905067,61.36800903092808,0,0,-0.003230683237212175
89,1259.0621541999994,58612550.19942112,46552.54707156469,50389.0,46765.105113347214,2022-01-04T17,46524.335488375975,46980.21459271498,0.0,213.99962329413393,95.53457410441635,112.16229566284892,1.1740492561390286,54.00288207931702,0,0,-0.004586413986329361
90,3274.0325421200014,149794856.31107435,45752.40300271397,65593.0,46550.76084901758,2022-01-04T18,45550.41307784664,46721.07610603553,0.0,800.1440688507209,136.98952444623657,112.16229566284892,0.8187654940496458,45.01765052879854,0,0,-0.017337404131717027
91,3224.732845260002,148489875.2329051,46047.18665335911,65729.0,45726.6075553637,2022-01-04T19,45579.29494816157,46449.037072374806,294.7836506451422,0.0,136.98952444623657,129.43667038221716,0.9448654625632806,48.5825616604849,0,0,0.006422352539579659
92,1959.0400546100007,90629427.89926986,46262.16175927658,51249.0,46046.88755265273,2022-01-04T2,45958.459556199006,46426.08557484534,214.97510591747414,0.0,136.98952444623657,129.0472402738399,0.9420226896581881,48.50729575275929,0,0,0.0046577188174203735
93,1480.46048406,68425629.58861424,46219.15297662284,43514.0,46261.196493345575,2022-01-04T21,46020.141481032566,46319.9932980768,0.0,43.008782653741946,140.06158035007527,116.26165982116436,0.8300753106638916,45.35743998222496,0,0,-0.0009301075763712899
94,1140.13852257,52626152.70744953,46157.683181184235,46263.0,46219.63260490257,2022-01-04T22,45970.554622545926,46251.525893101614,0.0,61.469795438606525,140.37062473648828,116.26165982116436,0.8282477907284188,45.30281917630129,0,0,-0.001330848880910558
95,2023.33379484,92721635.4468414,45826.16851619066,56630.0,46153.74259201091,2022-01-04T23,45740.07054410641,46157.89948973111,0.0,331.51466499357775,154.09478814985465,116.26165982116436,0.7544814540262179,43.00310227245887,0,0,-0.0072081369557174925
96,1763.53248902,81601510.77376796,46271.623166474325,54642.0,45826.601702989756,2022-01-05,45719.69010821706,46314.37677525085,445.45465028366743,0.0,154.09478814985465,128.52755785112873,0.8340811483263003,45.47678542399529,0,0,0.009673589689430669
97,1247.15278812,57505260.51789248,46109.234622790565,41241.0,46271.727290879455,2022-01-05T01,46105.291715868065,46335.376685004216,0.0,162.38854368375905,165.69396984155173,120.98531794905284,0.7301733313816281,42.202322630793816,0,0,-0.0035156354860917225
98,1320.5511181099996,61141853.31395656,46300.254852280195,38122.0,46109.080933627,2022-01-05T02,46109.07232293592,46388.779467593406,191.02022948962986,0.0,158.8008038401105,134.62962005545498,0.847789285695352,45.88127511391623,0,0,0.004134218306957735
99,1305.2501037199995,60598331.59588044,46426.605462948035,39368.0,46299.658673595106,2022-01-05T03,46299.385491807334,46547.57713296092,126.35061066783965,0.0,158.8008038401105,119.46674848447635,0.7523056911271189,42.93233166658384,0,0,0.002725223056989491
100,897.2154461799997,41642371.0180149,46412.90026304405,32087.0,46425.625457066984,2022-01-05T04,46349.195012396725,46527.75957117325,0.0,13.705199903983157,159.779746690395,90.89887478598237,0.5689011071103837,36.26111961627657,0,0,-0.000295245001497312
101,844.0677603900001,39083887.46113975,46304.20600720622,31096.0,46415.950339540985,2022-01-05T05,46245.18121732924,46416.28484292389,0.0,108.69425583782868,134.73265390956607,90.89887478598237,0.6746610576452731,40.28642420299116,0,0,-0.0023446440469194695
102,847.1764106800001,39352315.32260337,46451.14621524528,29783.0,46303.579780251435,2022-01-05T06,46250.24321679532,46466.837615150886,146.94020803905732,0.0,123.92320961831085,101.39460393162933,0.8182051146345334,45.00070470866517,0,0,0.0031683418247799
103,783.85925637,36376948.28813765,46407.499806275,30395.0,46451.34055296881,2022-01-05T07,46335.26455765626,46489.891837353156,0.0,43.64640897027857,111.75512288089261,101.39460393162933,0.9072926709560741,47.5696616870694,0,0,-0.0009400613524864988
104,1425.2801365599985,66480979.06263101,46644.149004340274,38617.0,46407.69484325744,2022-01-05T08,46257.631388730995,46679.85960654938,236.64919806527178,0.0,54.60197510584112,118.29811807914874,2.1665538261177963,68.41992731176774,0,0,0.005086416227939693
105,2157.356534930001,101089675.84916672,46858.122063929855,50879.0,46638.933754687816,2022-01-05T09,46576.020270682966,46950.994044300605,213.97305958958168,0.0,54.60197510584112,112.52593300375156,2.060839974847612,67.32922961613548,0,0,0.004576860661548609
106,2107.682241919997,98680209.6926366,46819.30118780318,48657.0,46859.25457659212,2022-01-05T1,46700.27501873756,47070.49411180498,0.0,38.820876126672374,57.37489482917486,97.17056829536055,1.6936077806272472,62.87507011257835,0,0,-0.0008288203710441771
107,2178.2915323000007,100794111.73782648,46272.094548979236,54647.0,46820.436242797776,2022-01-05T11,46111.462623108724,46859.84415565803,0.0,547.2066388239473,93.38902741276095,97.17056829536055,1.0404923467709535,50.99222001089669,0,0,-0.011756466580749211
108,2706.433007619999,125114688.30033164,46228.629324306035,63247.0,46271.39816975856,2022-01-05T12,45836.57373155486,46347.428826375086,0.0,43.46522467320028,92.10298664380336,97.17056829536055,1.0550208178498643,51.338692468999696,0,0,-0.0009397813563436534
109,1819.9240077500006,84512243.07098353,46437.23733029232,49227.0,46228.78044791318,2022-01-05T13,46104.87976538727,46460.600003712054,208.60800598628703,0.0,68.42336771569067,112.0711401515239,1.6379073976188405,62.09116359040238,0,0,0.004502377540196572
110,2579.8294493399994,120478792.30785269,46700.293439426736,60206.0,46436.49391435518,2022-01-05T14,46191.29204528566,46824.933220991654,263.0561091344134,0.0,68.42336771569067,99.0426729265772,1.4474977808475362,59.14194456782252,0,0,0.005648782106256192
111,1822.15249249,84953819.40611745,46622.78253672762,50725.0,46699.30798911553,2022-01-05T15,46374.7327814292,46822.06087931219,0.0,77.51090269911947,62.360679073930704,99.0426729265772,1.5882231303023295,61.36345478516799,0,0,-0.0016611308556154136
112,1678.5001941000005,77713567.64574625,46299.40938875834,48004.0,46635.5822464378,2022-01-05T16,46286.979648098386,46674.83935446065,0.0,323.37314796927967,85.45876107173639,85.39837082017506,0.9992933404275468,49.98232726638548,0,0,-0.0069601124704946615
113,1531.3645195800007,70497192.93525909,46035.54022173245,46576.0,46299.2706872013,2022-01-05T17,46021.548744976884,46468.6447203151,0.0,263.86916702588496,104.30655871644247,76.37332720104367,0.7322006222893871,42.26996647314812,0,0,-0.005715493135663467
114,3159.40223092,145083106.16335475,45921.062137475084,59829.0,45954.330761224206,2022-01-05T18,45558.87911506634,46234.531876798705,0.0,114.4780842573673,111.50462188454132,76.37332720104367,0.6849341839849945,40.65050080265297,0,0,-0.002489829777530353
115,4888.110702399982,218434338.31432837,44686.8640284846,74372.0,45922.7655018353,2022-01-05T19,44587.77796883169,46058.175622104274,0.0,1234.1981089904875,191.89775425258838,76.37332720104367,0.3979896872608321,28.46871410336638,0,1,-0.0272442930927658
116,3732.4759220100023,163990725.914846,43936.1778458665,70199.0,44660.098428798796,2022-01-05T2,43837.406480761805,44764.856291860255,0.0,750.6861826180975,245.51819586816677,65.8775980553967,0.26832063433200803,21.15558377502275,0,1,-0.01694151140589702
117,3475.4761045499968,151538436.29377073,43602.20923268061,83467.0,44110.965894278634,2022-01-05T21,43478.250208437814,44322.85464052126,0.0,333.9686131858907,266.2554961692819,65.8775980553967,0.24742249081503487,19.83469855937703,0,1,-0.007630257871036221
118,4026.84790899,174865381.6962087,43424.878626734084,96379.0,43611.59300621935,2022-01-05T22,42789.65552155701,43800.22921486082,0.0,177.33060594652488,278.92196802260514,48.974083907877294,0.17558345889739385,14.935856537321271,0,1,-0.004075302431348964
119,3486.909421010001,151490272.68382245,43445.42814075811,86368.0,43444.781543066856,2022-01-05T23,43266.435384653836,43698.95117258194,20.549514024023665,0.0,278.92196802260514,35.1581163674803,0.1260500082396913,11.193997364001646,0,1,0.0004731079046911907
120,2987.5878951800014,130501228.0489364,43681.134288795125,78226.0,43449.096764697126,2022-01-06,43275.92173828291,43768.90096874535,235.70614803701756,0.0,276.1490482992714,51.99426979869583,0.18828335682818653,15.844988128989698,0,1,0.00541067423060295
121,2901.3262976200017,126341875.25895251,43546.248266729766,75994.0,43681.58233774149,2022-01-06T01,43293.04283068136,43808.14881011162,0.0,134.8860220653587,246.69757567365792,51.99426979869583,0.2107611704602889,17.407328183490137,0,1,-0.0030927473834458006
122,2492.2716722099995,107808065.59671389,43256.94778736383,74091.0,43542.9982924708,2022-01-06T02,43145.792384892346,43616.17782338565,0.0,289.30047936593473,264.257236723139,51.99426979869583,0.19675627598108117,16.44079750655861,0,1,-0.006665688907441603
123,3302.8080620999995,141469756.9206992,42833.17536494978,80795.0,43257.138453699554,2022-01-06T03,42808.83744855357,43308.94296644961,0.0,423.77242241405474,294.526695467,37.09369794253247,0.1259434153624577,11.185590114394401,0,1,-0.009844935276129185
124,3761.8631845800014,161882708.3558895,43032.587952547554,87938.0,42834.97620842083,2022-01-06T04,42634.59974457241,43153.376744170106,199.41258759777702,0.0,294.526695467,32.54773211848702,0.11050859775844597,9.951169939747132,0,1,0.0046447603421994966
125,2267.3612966900005,97610839.82151689,43050.412814232004,64515.0,43028.46068612616,2022-01-06T05,42800.04144058299,43243.54810026923,17.824861684450298,0.0,288.9902024170629,33.82093652451918,0.11703142958358746,10.47700418127134,0,1,0.0004141319837931222
